Removed Pin From Net: NetName=+24V Pin=JFAN1-1
Removed Pin From Net: NetName=PWM_FAN1 Pin=JFAN1-2
Removed Pin From Net: NetName=RPM_FAN1 Pin=JFAN1-3
Removed Pin From Net: NetName=+24V Pin=JFAN2-1
Removed Pin From Net: NetName=PWM_FAN2 Pin=JFAN2-2
Removed Pin From Net: NetName=RPM_FAN2 Pin=JFAN2-3
Removed Member From Class: ClassName=CAN Member=C60
Removed Member From Class: ClassName=ETR_CELLMETER_MASTER Member=JFAN1
Removed Member From Class: ClassName=ETR_CELLMETER_MASTER Member=JFAN2
Removed Member From Class: ClassName=Cooling Member=TP?
Removed Member From Class: ClassName=Master_Supply Member=TP?
Removed Member From Class: ClassName=MCU Member=TP?
Change Component Designator: OldDesignator=C3 NewDesignator=C1
Change Net Name : Old Net Name=NetC12_2 New Net Name=NetC11_2
Change Net Name : Old Net Name=NetC15_1 New Net Name=NetC14_1
Change Net Name : Old Net Name=NetC20_2 New Net Name=NetC19_2
Change Net Name : Old Net Name=NetC21_1 New Net Name=NetC22_1
Change Net Name : Old Net Name=NetC22_1 New Net Name=NetC23_1
Change Net Name : Old Net Name=NetC36_SS1_1 New Net Name=NetC37_SS1_1
Change Net Name : Old Net Name=NetC36_SS1_2 New Net Name=NetC37_SS1_2
Change Net Name : Old Net Name=NetC36_SS2_1 New Net Name=NetC37_SS2_1
Change Net Name : Old Net Name=NetC36_SS2_2 New Net Name=NetC37_SS2_2
Change Net Name : Old Net Name=NetC39_SS1_1 New Net Name=NetC40_SS1_1
Change Net Name : Old Net Name=NetC39_SS2_1 New Net Name=NetC40_SS2_1
Change Net Name : Old Net Name=NetC44_SS1_1 New Net Name=NetC45_SS1_1
Change Net Name : Old Net Name=NetC44_SS2_1 New Net Name=NetC45_SS2_1
Change Net Name : Old Net Name=NetC50_FUSE1_2 New Net Name=NetC51_FUSE1_2
Change Net Name : Old Net Name=NetC50_FUSE2_2 New Net Name=NetC51_FUSE2_2
Change Net Name : Old Net Name=NetC51_FUSE1_2 New Net Name=NetC52_FUSE1_2
Change Net Name : Old Net Name=NetC51_FUSE2_2 New Net Name=NetC52_FUSE2_2
Change Net Name : Old Net Name=NetC55_1 New Net Name=NetC59_1
Change Net Name : Old Net Name=NetD?_A New Net Name=NetD3_A
Change Net Name : Old Net Name=NetJ12_SS1_1 New Net Name=NetJ10_SS1_1
Change Net Name : Old Net Name=NetJ12_SS1_4 New Net Name=NetJ10_SS1_4
Change Net Name : Old Net Name=NetJ12_SS1_5 New Net Name=NetJ10_SS1_5
Change Net Name : Old Net Name=NetJ12_SS1_6 New Net Name=NetJ10_SS1_6
Change Net Name : Old Net Name=NetJ12_SS1_12 New Net Name=NetJ10_SS1_12
Change Net Name : Old Net Name=NetJ12_SS2_1 New Net Name=NetJ10_SS2_1
Change Net Name : Old Net Name=NetJ12_SS2_4 New Net Name=NetJ10_SS2_4
Change Net Name : Old Net Name=NetJ12_SS2_5 New Net Name=NetJ10_SS2_5
Change Net Name : Old Net Name=NetJ12_SS2_6 New Net Name=NetJ10_SS2_6
Change Net Name : Old Net Name=NetJ12_SS2_12 New Net Name=NetJ10_SS2_12
Change Net Name : Old Net Name=NetR4_1 New Net Name=NetR1_1
Change Net Name : Old Net Name=NetR8_2 New Net Name=NetR5_2
Change Net Name : Old Net Name=NetR9_1 New Net Name=NetR6_1
Change Net Name : Old Net Name=NetR13_2 New Net Name=NetR10_2
Change Net Name : Old Net Name=NetR21_2 New Net Name=NetR19_2
Change Net Name : Old Net Name=NetR23_1 New Net Name=NetR20_1
Change Net Name : Old Net Name=NetR25_1 New Net Name=NetR23_1
Change Net Name : Old Net Name=NetR33_FUSE1_1 New Net Name=NetR31_FUSE1_1
Change Net Name : Old Net Name=NetR33_FUSE2_1 New Net Name=NetR31_FUSE2_1
Change Net Name : Old Net Name=NetR34_FUSE1_1 New Net Name=NetR32_FUSE1_1
Change Net Name : Old Net Name=NetR34_FUSE2_1 New Net Name=NetR32_FUSE2_1
Change Net Name : Old Net Name=NetR35_FUSE1_2 New Net Name=NetR33_FUSE1_2
Change Net Name : Old Net Name=NetR35_FUSE2_2 New Net Name=NetR33_FUSE2_2
Add Net: Net with name "GND" already exists
Add Net: Net with name "GND" already exists
Add Net: Net with name "GND" already exists
Add Net: Net with name "GND" already exists
Added Member To Class: ClassName=Master_Supply Member=Component C4 865080545011
Added Member To Class: ClassName=Master_Supply Member=Component C21 C10u 0805
Added Member To Class: ClassName=CAN Member=Component C61 C100p-50V-0805FNPC-C0G/NP0
Added Member To Class: ClassName=ETR_CELLMETER_MASTER Member=Component J8 J_2x1_14A_TE
Added Member To Class: ClassName=ETR_CELLMETER_MASTER Member=Component J9 J_2x1_14A_TE
Added Member To Class: ClassName=Master_Supply Member=Component R8 R1k-0805FTK
Added Member To Class: ClassName=Master_Supply Member=Component R11 CR0805-FX-1000ELF
Added Member To Class: ClassName=Master_Supply Member=Component TP1 TestPoint
Added Member To Class: ClassName=Master_Supply Member=Component TP2 TestPoint
Added Member To Class: ClassName=Master_Supply Member=Component TP3 TestPoint
Added Member To Class: ClassName=Master_Supply Member=Component TP4 TestPoint
Added Member To Class: ClassName=Master_Supply Member=Component TP5 TestPoint
Added Member To Class: ClassName=MCU Member=Component TP6 TestPoint
Added Member To Class: ClassName=MCU Member=Component TP7 TestPoint
Added Member To Class: ClassName=Cooling Member=Component TP8 TestPoint
Added Member To Class: ClassName=Cooling Member=Component TP9 TestPoint
Added Member To Class: ClassName=Cooling Member=Component TP10 TestPoint
Added Member To Class: ClassName=Cooling Member=Component TP11 TestPoint
Added Member To Class: ClassName=SS2 Member=Component TP12_SS2 (TP12) TestPoint
Added Member To Class: ClassName=SS1 Member=Component TP13_SS1 (TP13) TestPoint
Added Member To Class: ClassName=FUSE2 Member=Component TP14_FUSE2 (TP14) TestPoint
Added Member To Class: ClassName=FUSE1 Member=Component TP15_FUSE1 (TP15) TestPoint
Added Member To Class: ClassName=CAN Member=Component TP16 TestPoint
